gene,full_log2FoldChange,full_pvalue,full_padj,eligible_fold_count,estimable_fold_count,direction_consistency_fraction,median_lodo_log2FoldChange,minimum_lodo_log2FoldChange,maximum_lodo_log2FoldChange,lodo_log2FoldChange_iqr,nominal_significant_fold_fraction,fdr_significant_fold_fraction,largest_effect_change_omitted_datasets,conserved,exclusion_reason
AL354696.2,1.3047826764092,7.13649960827968e-08,3.03446757405889e-07,10,10,1.0,1.302590981669125,0.775341254649234,1.63102550854355,0.11317804497049755,1.0,0.9,GSE194122_BMMC,True,
AL354822.1,-1.51869897049514,6.13190637091938e-07,2.262252506129e-06,10,9,1.0,-1.50032296286435,-2.7253873833898,-1.2009808019085,0.1794478754064901,1.0,1.0,DISCO_ref,True,
AL354977.2,-1.31832153014844,1.50386988259696e-05,4.3385023231754e-05,10,9,1.0,-1.31996572958041,-1.69911948888552,-0.99696151920366,0.12554405581162986,1.0,1.0,DISCO_ref,True,
AL355075.4,-2.48101682968073,2.1510229102446898e-33,1.8085939405008998e-31,10,10,1.0,-2.50633560392136,-2.9998131469721,-1.43947423770745,0.24257667421863038,1.0,1.0,MMRF_ImmuneAtlas,True,
AL355304.1,-1.28650527520729,1.02659023987166e-05,3.03379530637811e-05,10,9,1.0,-1.27880653561788,-1.77560158521655,-0.936649192199426,0.07984549801889007,1.0,1.0,GSE194122_BMMC,True,
AL355816.1,-1.12923067497177,0.0020058887343895,0.0040878412714514,10,8,1.0,-1.12803865322864,-1.64008810640496,-0.881689820628976,0.06794404972887991,1.0,1.0,DISCO_ref,True,
AL355916.2,-3.80126275040139,7.391333096562099e-44,1.92655097161891e-41,10,10,1.0,-3.825138823070375,-4.20109307307982,-2.72817431007991,0.02589939544508013,1.0,0.9,MMRF_ImmuneAtlas,True,
AL356019.2,-1.01639908356958,8.94911775677103e-05,0.0002286850532649,10,9,1.0,-1.01935641119055,-2.48825427928236,-0.651291629621228,0.1610675206385559,1.0,1.0,DISCO_ref,True,
AL356124.1,1.168449688646,0.0010548349902428,0.0022462642173757,10,9,1.0,1.38476297952774,1.10214066436358,1.75266811491046,0.3012508270782699,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
AL356441.1,-1.43641883887613,1.39661152164365e-05,4.03353787386613e-05,10,9,1.0,-1.43901926278955,-1.8337961987565,-1.15493612619199,0.056853977516819976,1.0,1.0,DISCO_ref,True,
AL356488.2,-1.5287623858664,6.94054708123134e-10,3.915700425807251e-09,10,9,1.0,-1.53884651925198,-1.90527831756601,-1.16358953640409,0.07825042573402996,1.0,1.0,GSE194122_BMMC,True,
AL356488.3,-2.13533269321427,1.5836378737022501e-19,3.3558960307357003e-18,10,9,1.0,-2.12558040827135,-3.57893792530137,-1.74315572953751,0.21972426797728994,1.0,1.0,DISCO_ref,True,
AL356512.1,-1.56890658610072,7.078871765809121e-21,1.7005603002379202e-19,10,10,1.0,-1.5760052177034,-2.80642955489692,-0.331882148441717,0.1402439505737174,0.9,0.9,DISCO_ref,True,
AL357060.1,6.91247133444805,6.051704990780619e-16,8.08911233767677e-15,10,10,1.0,6.923619526580115,6.13017619485176,7.11033626657331,0.28745436374579203,1.0,1.0,DISCO_ref,True,
AL358115.1,-2.92147488470573,4.33498724060764e-24,1.50655256568584e-22,10,9,1.0,-2.95213644755498,-3.16711194864454,-2.59359773789497,0.06418174541857002,1.0,1.0,NBM_66k,True,
AL358333.3,-1.92288549072746,1.4400815047945199e-12,1.1748270554763399e-11,10,9,1.0,-1.93159930893309,-2.75239879395724,-1.58732666504349,0.21838143908224006,1.0,1.0,DISCO_ref,True,
AL358472.4,-2.18402338615392,6.560356416349999e-14,6.6021501927476e-13,10,9,1.0,-2.18242536687809,-3.11548051763405,-1.83297117096757,0.07642996905482002,1.0,1.0,DISCO_ref,True,
AL358472.5,-2.22245637917813,1.60599481216948e-24,5.93762479137553e-23,10,10,1.0,-2.2083286857818,-3.04408029216176,-0.234689878824472,0.2495039977920026,0.9,0.9,MMRF_ImmuneAtlas,True,
AL358781.1,-2.08786522455552,2.9731812622997103e-15,3.62130699074027e-14,10,9,1.0,-2.09629124001158,-3.03412157663365,-1.71931597473528,0.18890550762738,1.0,1.0,DISCO_ref,True,
AL358933.1,-2.85193253879066,1.84775310127714e-24,6.597491039012161e-23,10,9,1.0,-2.85937476190622,-3.17272152323539,-2.48752901174014,0.10204794909882997,1.0,1.0,NBM_66k,True,
AL359220.1,-0.685413998686836,6.32893018345112e-07,2.32999385920415e-06,10,10,1.0,-0.6889689406215925,-1.05287892870956,-0.409282697947366,0.20813162663697582,0.9,0.9,DISCO_ref,True,
AL359397.2,-0.753704243432376,0.0194563861479115,0.0321533722200191,10,9,1.0,-0.727197900899219,-1.59144819798312,-0.454461067116893,0.03476650825189409,0.8888888888888888,0.5555555555555556,DISCO_ref,True,
AL359715.1,-1.20577126623863,2.2659605151263e-05,6.37133342252071e-05,10,9,1.0,-1.17391966906729,-1.9895121709858,-0.845521840960002,0.09282647455558002,1.0,1.0,GSE194122_BMMC,True,
AL359921.1,1.76457316452244,4.36865352017289e-05,0.0001173301947483,10,8,1.0,1.92545324905868,1.27930318688044,2.15835844421903,0.2082432849031901,0.875,0.875,MMRF_ImmuneAtlas,True,
AL365356.1,2.88139084836059,8.545337792122721e-15,9.877349425795071e-14,10,10,1.0,3.02743411754618,1.41647757251586,3.43528559054626,0.23230263905345439,1.0,1.0,GSE194122_BMMC,True,
AL390728.5,-0.691882710836214,0.0002453984278646,0.0005793759078163,10,10,1.0,-0.701159219506987,-1.0532340124578,-0.40289364883754,0.2355330649592342,0.9,0.9,DISCO_ref,True,
AL390957.1,2.2802530588169,1.69589634966187e-10,1.04376713940818e-09,10,10,1.0,2.36630811097407,0.480224140282599,2.67668733834441,0.2787045874712897,0.9,0.8,GSE194122_BMMC,True,
AL391832.2,-1.38570355361487,2.07682028536821e-05,5.88394790631766e-05,10,9,1.0,-1.41179049268281,-1.69352444197605,-1.08225151039847,0.12393654379746999,1.0,1.0,DISCO_ref,True,
AL391988.1,-0.8326991729902,0.001998782337085,0.0040749520231617,10,9,1.0,-0.820532757837132,-2.10270394408626,-0.474460702643362,0.12584868118883707,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
AL445524.1,-1.40447967715885,2.7236797837377098e-12,2.1191854794962197e-11,10,10,1.0,-1.40107845548257,-2.66971759689627,-0.65209231658282,0.23428857081681986,0.9,0.9,DISCO_ref,True,
AL450306.1,-1.83007623177999,2.9103758240919802e-09,1.50513781458249e-08,10,9,1.0,-1.81308464597034,-2.63996910622334,-1.52801500416261,0.08011153865331999,1.0,1.0,DISCO_ref,True,
AL450992.1,1.63498318192788,0.0035387919216719,0.0068223825028387,10,9,1.0,1.72524809249113,0.899250304278204,1.85657734535983,0.21967038625785995,0.7777777777777778,0.7777777777777778,GSE194122_BMMC,True,
AL512625.2,-0.690064249700128,0.0072093327792523,0.013136054448879,10,9,1.0,-0.594979648242197,-1.54468954815547,-0.332840806045656,0.15722565741717098,0.7777777777777778,0.5555555555555556,inhouse_NBM,True,
AL512770.1,-0.738734707841721,0.0054814286995865,0.0102235019001592,10,9,1.0,-0.712107445977047,-2.2620035589485,-0.358671162025747,0.12400001746085998,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
AL512791.2,-2.43988132273369,3.20058320457585e-30,1.9177747408567698e-28,10,10,1.0,-2.429304374775585,-3.55214590690165,-0.522260920923417,0.2672209087609154,0.9,0.9,MMRF_ImmuneAtlas,True,
AL513188.1,4.33516772431251,0.0065855878105234,0.0120500769590237,10,9,1.0,4.44744469870749,3.77950798094251,4.60073967730652,0.19073232995254052,1.0,0.8888888888888888,MMRF_ImmuneAtlas,True,
AL513303.1,-2.99003156386489,4.78090446481937e-28,2.3964283629907098e-26,10,10,1.0,-2.91801781949892,-5.05342177682458,-2.52142598778505,0.19991761152863496,1.0,1.0,GSE194122_BMMC,True,
AL513314.2,-0.990680820605038,0.0005065904161109,0.0011378094955564,10,9,1.0,-0.970572763624755,-2.15648346683309,-0.643555114122384,0.09818295860513693,1.0,1.0,DISCO_ref,True,
AL513327.1,1.55202915134746,4.61820407608567e-06,1.45907259688694e-05,10,10,1.0,1.59319115727989,0.0732331911508177,1.84835815322815,0.24309132082871265,0.8,0.8,GSE194122_BMMC,True,
AL592435.1,-2.84399549021764,4.7007063743931596e-26,2.0592254058581102e-24,10,9,1.0,-2.87418992744574,-3.11650220514727,-2.43975586878309,0.059117094342620025,1.0,1.0,NBM_66k,True,
AL596325.1,-2.13501839326028,1.8714262176230598e-18,3.42306837630492e-17,10,10,1.0,-2.14674452087815,-3.11075315228006,-0.758574127528178,0.21479931516694029,0.9,0.9,MMRF_ImmuneAtlas,True,
AL603756.1,-2.68425262236878,9.655963007255921e-31,6.21438705639816e-29,10,10,1.0,-2.688020542369875,-4.19635282192337,-2.11286406138166,0.16562240577150034,1.0,1.0,DISCO_ref,True,
AL603832.1,-0.919908558584532,0.0058650110879563,0.0108689309639233,10,9,1.0,-0.882921641538338,-1.8341663579835,-0.625883430328896,0.061189542099741034,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
AL627171.2,-6.02200432192291,6.06055216515352e-162,3.15936584369453e-158,10,10,1.0,-5.978633380188305,-6.72406746012987,-5.2046006546535,0.26562980464301766,1.0,1.0,MMRF_ImmuneAtlas,True,
AL645465.1,3.54547873948228,1.98475764201642e-13,1.86088877478985e-12,10,10,1.0,3.56955283678331,1.87665242882521,3.8144720191099,0.18267490076170034,1.0,1.0,GSE194122_BMMC,True,
AL662899.2,4.11412403596574,0.0087231016755009,0.0155838002174045,10,8,1.0,4.236335710727915,3.61950591722255,4.69241866594276,0.1635014352165447,1.0,1.0,DISCO_ref,True,
AL731563.3,-1.44675264873184,4.62546321979231e-07,1.74855255727174e-06,10,9,1.0,-1.44856575696965,-2.33424302627379,-1.09757723707029,0.06400610460815992,1.0,1.0,DISCO_ref,True,
AL731577.1,-1.9095915897325,2.11473240442635e-06,7.08945339181644e-06,10,9,1.0,-1.83198338425593,-3.55564366549582,-1.66224317824702,0.1774491158192002,1.0,1.0,DISCO_ref,True,
ALAS2,2.46495518281006,7.60767834405748e-07,2.7675385350713e-06,10,10,1.0,2.51185758007441,1.25146788411856,3.14699370300906,0.28934198681208745,0.9,0.9,MMRF_ImmuneAtlas,True,
ALDH1A1,3.50348330312088,2.33109965246581e-14,2.49528182511382e-13,10,10,1.0,3.51554094204789,1.23871909373515,3.72171072111769,0.3600426861508623,0.9,0.9,MMRF_ImmuneAtlas,True,
ALDH2,1.79201980449199,9.66854567634517e-08,4.03217028886299e-07,10,10,1.0,1.87849000605597,0.603327143201352,2.31070675782477,0.3410484856722902,0.9,0.9,NBM_66k,True,
ALDH3B1,1.98319238892804,1.70644494578988e-07,6.84284423261742e-07,10,9,1.0,2.06454643455695,0.709236950587724,2.29896322812377,0.22521351680694002,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
ALK,2.15052978552285,1.26401605189715e-06,4.43724961517836e-06,10,8,1.0,2.2189858816022197,1.94825612557926,2.43460248082927,0.22117199987881264,0.875,0.875,inhouse_NBM,True,
ALOX5AP,0.393173132571614,0.0011656935336166,0.002459231238666,10,10,1.0,0.40645210991930203,0.235811222350835,0.54886918398008,0.12498098807433794,0.9,0.8,DISCO_ref,True,
ALPK1,1.24188158941665,2.02107271465127e-06,6.80610598286632e-06,10,10,1.0,1.289740162415835,0.517332400115906,1.59433834745087,0.3394055749852065,0.9,0.9,MMRF_ImmuneAtlas,True,
ALPK2,1.01592724444508,0.0194597907834568,0.0321533722200191,10,10,1.0,1.016133414939425,0.784378383356652,1.28268908179551,0.20284942118694527,0.7,0.6,DISCO_ref,True,
AMACR,-0.839800601414584,4.93485025582171e-08,2.15816899191263e-07,10,10,1.0,-0.8286268603283085,-1.17932574107457,-0.420756197716372,0.06528789426742687,0.9,0.9,MMRF_ImmuneAtlas,True,
AMIGO1,-0.492194903583446,0.0084600260328031,0.0151501599824812,10,10,1.0,-0.47294356986576,-0.890453451159082,-0.104646436008207,0.07989529674818058,0.8,0.8,NBM_66k,True,
AMIGO2,-0.524654586181298,4.60568725432342e-09,2.33101433561048e-08,10,10,1.0,-0.5241262754638335,-0.704511398317209,-0.409444088522483,0.05146003485488154,1.0,0.9,DISCO_ref,True,
AMN,0.706958127491174,0.0168604286192174,0.0282433850873973,10,9,1.0,0.739030646858899,0.250683984379962,0.834356195380398,0.10185360991667203,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
AMPD3,0.700315370822623,2.31985459994678e-05,6.51584161073415e-05,10,10,1.0,0.696822671115851,0.09225814621926,1.01553733578875,0.1315675057302219,0.9,0.8,MMRF_ImmuneAtlas,True,
AMZ1,1.6347891863585,0.0001026646239815,0.0002596752473633,10,7,1.0,1.67915661101223,1.11675486664244,1.91216408476762,0.1720470758352901,0.8571428571428571,0.8571428571428571,MMRF_ImmuneAtlas,True,
ANK3,1.23721695517911,5.5263201102750294e-12,4.1332434339833193e-11,10,10,1.0,1.32615852410607,0.306438866946794,1.65406416939135,0.16327359432895272,0.9,0.9,GSE194122_BMMC,True,
ANKHD1-EIF4EBP3,3.6835701721083,5.82618896175062e-07,2.15862992591372e-06,10,9,1.0,3.72688548652922,2.6530068325618,3.86429687256386,0.07787026937326003,1.0,1.0,MMRF_ImmuneAtlas,True,
ANKRD20A4,1.03018048572316,0.0010863512256135,0.002304903923127,10,10,1.0,1.09384648338769,0.409310403729669,1.42452480418003,0.2536766418793046,0.8,0.7,GSE120221_RAW_10x,True,
ANKRD23,1.93179499607736,4.9835992042189104e-17,7.64103019164504e-16,10,10,1.0,1.9846610541133902,0.900789572006419,2.70542757654374,0.21053256758725025,1.0,1.0,GSE194122_BMMC,True,
ANKRD33B,1.73888560559962,9.024763184725669e-12,6.516079014123949e-11,10,10,1.0,1.7235827180871701,0.143938869745908,2.28920902740452,0.3841710064809074,0.9,0.9,MMRF_ImmuneAtlas,True,
ANKRD36C,0.259149241287114,0.0005245400052747,0.0011741538111287,10,10,1.0,0.2619998599494055,0.0370397675143865,0.355957117057147,0.03908945364671773,0.8,0.8,MMRF_ImmuneAtlas,True,
ANKRD55,2.23152486926547,2.94125251490378e-06,9.6493073380701e-06,10,9,1.0,2.27662034454483,1.40822800722351,2.55888608123091,0.0910922808941601,1.0,0.8888888888888888,MMRF_ImmuneAtlas,True,
ANKRD6,0.831883454255126,3.77196393244457e-06,1.21453044965e-05,10,10,1.0,0.887954856999954,0.0192207213495601,0.94211453955393,0.09676616357480328,0.9,0.9,MMRF_ImmuneAtlas,True,
ANKUB1,6.12305519500486,6.43909072537038e-06,1.97336742806325e-05,10,10,1.0,6.22826405707175,2.55842493407765,6.5104363970696,0.20363452210298583,0.9,0.9,GSE194122_BMMC,True,
ANLN,2.14748014249108,2.80705362879384e-05,7.76707567245344e-05,10,9,1.0,2.2359072942705,1.60853900874646,2.83797358579974,0.17797244077238972,1.0,0.8888888888888888,GSE271107_MM_precursors,True,
ANO10,0.65647924191278,2.92865026618074e-08,1.32411568409369e-07,10,10,1.0,0.7008781707402341,0.193939144534761,0.933316694918738,0.10573524570604564,0.9,0.9,GSE194122_BMMC,True,
ANPEP,2.58050602147206,1.7745084391784e-08,8.31133197972778e-08,10,9,1.0,2.64212293357819,0.253061213525117,3.1916948971348,0.16301841455746002,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
ANXA2,0.256623605745549,0.0010028852427129,0.0021443973627,10,10,1.0,0.2660575192588255,0.0854797491308911,0.482190009248604,0.06530976829089852,0.9,0.9,MMRF_ImmuneAtlas,True,
ANXA3,2.74067165409321,0.0001895544490657,0.000458749927103,10,9,1.0,2.76448683014989,1.14622574969662,3.16374470123021,0.24378173342382992,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
AOAH,1.37349217697409,1.4189175591696999e-27,6.78607085867125e-26,10,10,1.0,1.388728419866745,0.642475710564009,1.6633142780504,0.08990102374831,1.0,1.0,GSE194122_BMMC,True,
AP000350.6,-1.43701806165365,0.0001613343353357,0.0003954094452775,10,9,1.0,-1.47370199137448,-1.56774830562508,-1.19499967179081,0.08293805324673986,1.0,1.0,NBM_66k,True,
AP000426.1,-1.48043564306458,0.000662089530268,0.0014593964994873,10,9,1.0,-1.48825453465114,-1.80113315548991,-1.2743473491304,0.04921749623062999,1.0,1.0,DISCO_ref,True,
AP000654.1,-1.431960810848,2.09643098066306e-05,5.93305901313601e-05,10,9,1.0,-1.45853298997244,-1.64913437305276,-1.17578624336997,0.056519360493920034,1.0,1.0,NBM_66k,True,
AP000759.1,-0.737964900222238,0.0238135935807148,0.038600828151824,10,9,1.0,-0.740537133380311,-1.19204756939997,-0.438036047598573,0.06216461429706499,0.7777777777777778,0.6666666666666666,DISCO_ref,True,
AP000769.2,-1.78617052494146,1.9111400467116001e-10,1.1666010613006502e-09,10,9,1.0,-1.79102699269849,-1.98966679226545,-1.39783219391601,0.12434927827642017,1.0,1.0,NBM_66k,True,
AP000802.1,-2.36756731288466,1.0422693777896601e-10,6.56201722997285e-10,10,9,1.0,-2.3786278064834,-2.97568102427265,-2.08492042302891,0.056204973263570324,1.0,1.0,DISCO_ref,True,
AP000845.1,-2.64476959665928,2.3890275005733697e-28,1.2330693426226699e-26,10,9,1.0,-2.65448268746293,-3.74223819990562,-2.19128589503812,0.21470640536358987,1.0,1.0,DISCO_ref,True,
AP000866.2,-0.926565967506475,0.0009081948523096,0.0019588000683037,10,9,1.0,-0.882906777503289,-2.28284012574739,-0.565901444833775,0.11086258413548,1.0,0.8888888888888888,DISCO_ref,True,
AP000894.4,-1.92178152571012,1.6114196390085698e-12,1.2943498579586599e-11,10,9,1.0,-1.92336876235088,-2.67220401970501,-1.50804093349997,0.018499517013060185,1.0,1.0,DISCO_ref,True,
AP000977.1,-1.60376596254529,3.1263813372461204e-09,1.61364612980832e-08,10,9,1.0,-1.60776066715494,-1.9936399239741,-1.20243808766205,0.05045492051580003,1.0,1.0,NBM_66k,True,
AP001033.1,-1.57748086405717,1.33937341378344e-07,5.47190721477513e-07,10,9,1.0,-1.60747957136953,-1.76528278902795,-1.24422067966292,0.1226898127037801,1.0,1.0,NBM_66k,True,
AP001062.1,-1.34671534933281,7.32565449573728e-08,3.11235834443997e-07,10,9,1.0,-1.34357579348799,-1.79683256440237,-0.90187960827658,0.04354757559900002,1.0,1.0,DISCO_ref,True,
AP001107.1,-1.39680480731316,1.98047002121851e-06,6.67368469334977e-06,10,9,1.0,-1.39130167646077,-2.06475116579649,-1.04924915848771,0.05388822689271988,1.0,1.0,DISCO_ref,True,
AP002449.1,-1.6323088118399,3.27413508494102e-06,1.06343091575063e-05,10,9,1.0,-1.63624985093896,-2.16520284926314,-1.37539660046079,0.02178548901013011,1.0,1.0,DISCO_ref,True,
AP002807.1,-0.793262101671683,0.0001183342056943,0.0002955803614204,10,10,1.0,-0.7719110976361265,-1.78014088273303,-0.421721811369112,0.05996971671293372,0.9,0.8,DISCO_ref,True,
AP002812.2,4.09212033707871,1.33477510895334e-07,5.45739815135195e-07,10,10,1.0,4.1486540882238145,2.7209545870172,4.36173182931775,0.1766142954870924,1.0,1.0,GSE194122_BMMC,True,
AP002884.3,0.948777324790773,0.0097821307016085,0.0173096562618755,10,9,1.0,1.03193250749697,0.910119131831792,1.21847361160291,0.16605461758226703,0.8888888888888888,0.8888888888888888,NBM_66k,True,
AP003086.1,3.53725532471929,0.0041521716831915,0.0078796035618775,10,9,1.0,3.64345307297136,2.75499990316413,4.06328281984655,0.2045925559336701,1.0,1.0,MMRF_ImmuneAtlas,True,
AP003486.1,-1.49485244331748,3.36135255816123e-11,2.22087843925152e-10,10,9,1.0,-1.4880312570395,-2.40713674930524,-1.04649648810185,0.04946035063104981,1.0,1.0,DISCO_ref,True,
AP003680.1,-2.62192858927884,3.8880697002024204e-21,9.74447468613233e-20,10,9,1.0,-2.62528355938988,-3.41168875469641,-2.24321102396574,0.11722336497569996,1.0,1.0,DISCO_ref,True,
AP003696.1,-0.769561802126944,0.0151103353828148,0.0255913509911026,10,8,1.0,-0.7179921952410115,-1.98178756087213,-0.467699229868907,0.14273495057080055,0.75,0.5,DISCO_ref,True,
AP003721.4,-2.70560101665364,1.47406022453106e-18,2.7152918552934302e-17,10,9,1.0,-2.72489838961466,-3.02671875343839,-2.41747255626637,0.051301136369169775,1.0,1.0,DISCO_ref,True,
AP003774.4,5.12088440199982,5.84930761913942e-10,3.33250717142883e-09,10,9,1.0,5.16818717110179,4.62562247105172,5.32209053573258,0.1721962467501994,1.0,1.0,MMRF_ImmuneAtlas,True,
AP005019.1,1.17563526951214,2.91528760774239e-05,8.03669714392442e-05,10,10,1.0,1.17032401602855,0.272815123089991,1.41322711456437,0.42426110002492123,0.8,0.8,MMRF_ImmuneAtlas,True,
AP006565.1,-0.745817006118421,0.0315846623726725,0.0496534514320692,10,9,1.0,-0.749455706972002,-1.62900251117041,-0.467578048999641,0.08467813352720999,0.6666666666666666,0.4444444444444444,DISCO_ref,True,
AP1S2,0.242975234370946,0.0089240305989673,0.0159209348091775,10,10,1.0,0.2578811856068315,0.116856982801313,0.85543932653847,0.13493517082226697,0.7,0.6,MMRF_ImmuneAtlas,True,
AP3S2,-0.489874496648849,5.9111699477106606e-09,2.95445148009738e-08,10,10,1.0,-0.4785782211369945,-0.719020699337852,-0.26425570270236,0.09396977667505324,1.0,1.0,GSE194122_BMMC,True,
AP4B1-AS1,0.852935119363069,0.0002397774317668,0.0005684218971353,10,10,1.0,0.892464153450345,0.413177796358147,2.44843589568226,0.26115678792986674,0.8,0.8,MMRF_ImmuneAtlas,True,
AP5B1,-0.311020673379167,0.0023324118846165,0.0046836915078991,10,10,1.0,-0.281877425579749,-0.718770121608094,-0.0891564559607897,0.0350642333900435,0.8,0.8,NBM_66k,True,
APMAP,0.601981041900204,1.5932873262415502e-20,3.67513576623769e-19,10,10,1.0,0.6175818206446135,0.304790833849738,0.761083331779629,0.07848379963401675,1.0,1.0,DISCO_ref,True,
APOA1-AS,-1.62091579649913,1.09310042579669e-08,5.27135293217222e-08,10,10,1.0,-1.601468130606375,-1.98073911017994,-0.50698219331163,0.14265133279341735,0.9,0.9,MMRF_ImmuneAtlas,True,
APOBEC3D,-1.46613185781229,1.03190931035185e-31,7.576539767414379e-30,10,10,1.0,-1.4689404765497,-1.60325506804126,-0.18487209370403,0.1291229795607074,0.9,0.9,MMRF_ImmuneAtlas,True,
APOL4,1.93375277581964,0.0124340767925798,0.0214987868390443,10,9,1.0,1.9799011403662,1.44537065262739,2.60817019300599,0.09998809182523982,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
APOL6,-0.670178714084223,1.11140385481109e-23,3.6902855382994798e-22,10,10,1.0,-0.6666023028820744,-0.771373116296289,-0.0223315262029219,0.01323765840718305,0.9,0.9,MMRF_ImmuneAtlas,True,
APP,1.94965318544321,9.2354179466764e-15,1.06044567744546e-13,10,10,1.0,2.036050467400925,0.840254718086225,2.33401223525854,0.18773886796803008,0.9,0.9,MMRF_ImmuneAtlas,True,
